"Id","season","team1","team2","team1seed","team2seed","fgm.x","fga.x","fgm3.x","fga3.x","fta.x","or.x","dr.x","ast.x","to.x","stl.x","blk.x","pf.x","n.x","fgm.y","fga.y","fgm3.y","fga3.y","fta.y","or.y","dr.y","ast.y","to.y","stl.y","blk.y","pf.y","n.y","Pred","ada"
"2016_1221_1438",2016,1221,1438,16,1,737,1785,236,721,644,269,725,459,362,213,83,555,33,849,1743,198,489,565,296,756,473,310,181,97,540,33,0.0255639616722142,0.0466865525717896
"2016_1221_1451",2016,1221,1451,16,15,737,1785,236,721,644,269,725,459,362,213,83,555,33,773,1634,248,688,762,260,882,403,426,145,103,561,31,0.411484498941593,0.420886047158525
"2016_1221_1452",2016,1221,1452,16,3,737,1785,236,721,644,269,725,459,362,213,83,555,33,927,2050,206,627,945,541,791,502,476,338,86,795,34,0.030104689713252,0.0565138951881429
"2016_1221_1453",2016,1221,1453,16,14,737,1785,236,721,644,269,725,459,362,213,83,555,33,957,2154,234,668,910,424,850,458,399,306,152,654,33,0.216918903803131,0.349469953332382
"2016_1221_1455",2016,1221,1455,16,11,737,1785,236,721,644,269,725,459,362,213,83,555,33,777,1795,227,691,679,360,802,444,305,225,111,627,31,0.150715552949724,0.13564667758916
"2016_1221_1458",2016,1221,1458,16,7,737,1785,236,721,644,269,725,459,362,213,83,555,33,751,1748,211,590,694,366,751,371,351,188,102,542,32,0.107979309798406,0.0707433805363388
"2016_1221_1462",2016,1221,1462,16,2,737,1785,236,721,644,269,725,459,362,213,83,555,33,876,1938,243,672,832,418,894,524,408,234,98,646,32,0.0743049919159443,0.0425117164224186
"2016_1221_1463",2016,1221,1463,16,12,737,1785,236,721,644,269,725,459,362,213,83,555,33,707,1513,173,466,636,364,724,407,364,151,122,485,27,0.280119203505444,0.330453759044186
"2016_1231_1233",2016,1231,1233,5,13,934,1864,316,762,621,385,811,511,437,222,127,582,32,888,1947,320,860,633,339,842,539,409,242,132,622,32,0.883363079458507,0.562769259062384
"2016_1231_1234",2016,1231,1234,5,7,934,1864,316,762,621,385,811,511,437,222,127,582,32,855,1898,255,667,634,369,821,496,323,211,150,504,31,0.732648260511527,0.206786788488985
"2016_1231_1235",2016,1231,1235,5,4,934,1864,316,762,621,385,811,511,437,222,127,582,32,998,1990,265,697,507,291,863,529,370,197,135,497,32,0.506551272221363,0.183338170917879
"2016_1231_1242",2016,1231,1242,5,1,934,1864,316,762,621,385,811,511,437,222,127,582,32,929,1901,268,635,742,348,884,510,414,223,132,624,33,0.467594847219397,0.115402602021794
"2016_1231_1246",2016,1231,1246,5,4,934,1864,316,762,621,385,811,511,437,222,127,582,32,971,2029,236,637,777,438,874,490,374,191,192,696,34,0.338738628565352,0.129278100095249
"2016_1231_1268",2016,1231,1268,5,5,934,1864,316,762,621,385,811,511,437,222,127,582,32,848,1747,248,660,622,295,837,450,411,184,172,532,32,0.619197617809566,0.345854497122153
"2016_1231_1274",2016,1231,1274,5,3,934,1864,316,762,621,385,811,511,437,222,127,582,32,837,1756,219,599,702,310,802,410,341,194,116,530,32,0.495332591951578,0.252674195372699
"2016_1231_1276",2016,1231,1276,5,11,934,1864,316,762,621,385,811,511,437,222,127,582,32,871,1874,320,833,533,260,797,494,321,179,69,517,33,0.810219105803444,0.441297147281894
"2016_1231_1277",2016,1231,1277,5,2,934,1864,316,762,621,385,811,511,437,222,127,582,32,979,2024,310,715,608,418,1005,699,401,150,175,649,34,0.519999812992202,0.336249209324503
"2016_1231_1292",2016,1231,1292,5,15,934,1864,316,762,621,385,811,511,437,222,127,582,32,803,1789,248,638,639,318,823,404,370,194,108,634,31,0.903314189865123,0.539371482476988
"2016_1231_1314",2016,1231,1314,5,1,934,1864,316,762,621,385,811,511,437,222,127,582,32,1047,2187,183,583,705,477,916,616,371,234,149,609,34,0.276479346331368,0.160310273528256
"2016_1231_1320",2016,1231,1320,5,11,934,1864,316,762,621,385,811,511,437,222,127,582,32,771,1697,267,718,557,177,803,391,320,191,87,506,33,0.838809094806608,0.392760721362464
"2016_1231_1323",2016,1231,1323,5,6,934,1864,316,762,621,385,811,511,437,222,127,582,32,869,1844,235,637,612,349,805,431,311,179,125,496,32,0.523034016486935,0.22061993224844
"2016_1231_1328",2016,1231,1328,5,2,934,1864,316,762,621,385,811,511,437,222,127,582,32,884,1928,334,784,647,343,899,465,415,221,168,538,32,0.623247155377401,0.35840809606768
"2016_1231_1332",2016,1231,1332,5,1,934,1864,316,762,621,385,811,511,437,222,127,582,32,901,1943,231,659,782,388,792,450,375,251,192,595,33,0.366439110853626,0.0836693490065672
"2016_1231_1333",2016,1231,1333,5,7,934,1864,316,762,621,385,811,511,437,222,127,582,32,759,1727,205,550,642,317,719,401,346,220,98,607,30,0.793272069370935,0.384409683569654
"2016_1231_1338",2016,1231,1338,5,10,934,1864,316,762,621,385,811,511,437,222,127,582,32,827,1801,195,555,660,392,774,520,362,156,107,542,31,0.83050537549434,0.423018199408252
"2016_1231_1344",2016,1231,1344,5,9,934,1864,316,762,621,385,811,511,437,222,127,582,32,833,1974,234,729,744,385,822,525,380,219,119,558,33,0.866040388452152,0.244362154306002
"2016_1231_1345",2016,1231,1345,5,5,934,1864,316,762,621,385,811,511,437,222,127,582,32,934,1980,259,703,695,395,993,598,406,145,158,584,34,0.643459170554405,0.168943598222206
"2016_1231_1355",2016,1231,1355,5,12,934,1864,316,762,621,385,811,511,437,222,127,582,32,791,1768,235,650,718,346,817,350,364,143,66,619,31,0.848168724954619,0.49666933468068
"2016_1231_1371",2016,1231,1371,5,6,934,1864,316,762,621,385,811,511,437,222,127,582,32,872,1937,202,573,787,425,896,447,457,240,154,616,33,0.675372244123702,0.157634205891305
"2016_1231_1372",2016,1231,1372,5,14,934,1864,316,762,621,385,811,511,437,222,127,582,32,796,1636,223,595,554,309,637,514,352,234,92,586,28,0.89417619350552,0.635245002753118
"2016_1231_1380",2016,1231,1380,5,16,934,1864,316,762,621,385,811,511,437,222,127,582,32,780,1789,182,528,692,315,783,320,351,228,103,612,31,0.899576137220809,0.649937566132038
"2016_1231_1386",2016,1231,1386,5,8,934,1864,316,762,621,385,811,511,437,222,127,582,32,926,2038,238,728,769,345,967,514,344,175,115,545,34,0.7453254208435,0.451496722760943
"2016_1231_1392",2016,1231,1392,5,13,934,1864,316,762,621,385,811,511,437,222,127,582,32,843,1768,194,517,574,355,795,489,350,177,138,487,30,0.84721124419264,0.387181195485668
"2016_1231_1393",2016,1231,1393,5,10,934,1864,316,762,621,385,811,511,437,222,127,582,32,766,1796,280,776,637,378,759,450,388,259,130,530,32,0.813898107723428,0.361393972576033
"2016_1231_1396",2016,1231,1396,5,10,934,1864,316,762,621,385,811,511,437,222,127,582,32,792,1957,251,739,529,358,818,433,293,171,100,516,32,0.844349364470805,0.223880868907782
"2016_1231_1400",2016,1231,1400,5,6,934,1864,316,762,621,385,811,511,437,222,127,582,32,789,1828,223,658,725,352,753,367,332,165,140,664,32,0.65962023081402,0.346663016805359
"2016_1231_1401",2016,1231,1401,5,3,934,1864,316,762,621,385,811,511,437,222,127,582,32,906,2016,261,745,755,436,886,574,401,235,128,615,34,0.561120799763722,0.168458037737015
"2016_1231_1403",2016,1231,1403,5,8,934,1864,316,762,621,385,811,511,437,222,127,582,32,760,1700,178,517,732,320,739,404,371,182,130,573,31,0.817915503024206,0.406297775665225
"2016_1231_1409",2016,1231,1409,5,11,934,1864,316,762,621,385,811,511,437,222,127,582,32,796,1793,216,656,717,313,773,425,335,211,83,549,31,0.85964756703425,0.437517840786285
"2016_1231_1421",2016,1231,1421,5,15,934,1864,316,762,621,385,811,511,437,222,127,582,32,803,1783,173,537,756,358,789,372,408,286,100,548,31,0.881916901048299,0.60501964412271
"2016_1231_1423",2016,1231,1423,5,13,934,1864,316,762,621,385,811,511,437,222,127,582,32,835,1835,209,613,658,355,762,397,343,207,125,716,30,0.806246214723757,0.409815197734661
"2016_1231_1425",2016,1231,1425,5,8,934,1864,316,762,621,385,811,511,437,222,127,582,32,954,2085,260,675,737,396,906,491,403,209,180,576,33,0.73875055651228,0.210596470356546
"2016_1231_1428",2016,1231,1428,5,3,934,1864,316,762,621,385,811,511,437,222,127,582,32,886,1831,248,688,703,314,902,504,401,174,139,517,33,0.580646456018823,0.223923853492724
"2016_1231_1433",2016,1231,1433,5,10,934,1864,316,762,621,385,811,511,437,222,127,582,32,953,2116,247,694,684,425,845,488,389,299,130,665,34,0.632591095914921,0.194825868933456
"2016_1231_1435",2016,1231,1435,5,11,934,1864,316,762,621,385,811,511,437,222,127,582,32,841,1826,270,695,721,304,930,478,374,138,177,612,32,0.871485579937524,0.222369055418652
"2016_1231_1437",2016,1231,1437,5,2,934,1864,316,762,621,385,811,511,437,222,127,582,32,905,1936,291,847,664,315,896,549,378,229,116,596,34,0.493450112753015,0.285670241265305
"2016_1231_1438",2016,1231,1438,5,1,934,1864,316,762,621,385,811,511,437,222,127,582,32,849,1743,198,489,565,296,756,473,310,181,97,540,33,0.364351268259795,0.423987653197786
"2016_1231_1451",2016,1231,1451,5,15,934,1864,316,762,621,385,811,511,437,222,127,582,32,773,1634,248,688,762,260,882,403,426,145,103,561,31,0.938561728676891,0.637017347755154
"2016_1231_1452",2016,1231,1452,5,3,934,1864,316,762,621,385,811,511,437,222,127,582,32,927,2050,206,627,945,541,791,502,476,338,86,795,34,0.404112260149003,0.218127152280014
"2016_1231_1453",2016,1231,1453,5,14,934,1864,316,762,621,385,811,511,437,222,127,582,32,957,2154,234,668,910,424,850,458,399,306,152,654,33,0.858201866758527,0.612836386484317
"2016_1231_1455",2016,1231,1455,5,11,934,1864,316,762,621,385,811,511,437,222,127,582,32,777,1795,227,691,679,360,802,444,305,225,111,627,31,0.794969944681151,0.205052242316994
"2016_1231_1458",2016,1231,1458,5,7,934,1864,316,762,621,385,811,511,437,222,127,582,32,751,1748,211,590,694,366,751,371,351,188,102,542,32,0.725637010808357,0.304993844269557
"2016_1231_1462",2016,1231,1462,5,2,934,1864,316,762,621,385,811,511,437,222,127,582,32,876,1938,243,672,832,418,894,524,408,234,98,646,32,0.636864508658462,0.299218559563067
"2016_1231_1463",2016,1231,1463,5,12,934,1864,316,762,621,385,811,511,437,222,127,582,32,707,1513,173,466,636,364,724,407,364,151,122,485,27,0.894756715826791,0.649030747119388
"2016_1233_1234",2016,1233,1234,13,7,888,1947,320,860,633,339,842,539,409,242,132,622,32,855,1898,255,667,634,369,821,496,323,211,150,504,31,0.265696084225209,0.409355453693587
"2016_1233_1235",2016,1233,1235,13,4,888,1947,320,860,633,339,842,539,409,242,132,622,32,998,1990,265,697,507,291,863,529,370,197,135,497,32,0.119364302346219,0.294452415388913
"2016_1233_1242",2016,1233,1242,13,1,888,1947,320,860,633,339,842,539,409,242,132,622,32,929,1901,268,635,742,348,884,510,414,223,132,624,33,0.103913977976265,0.158260572953223
"2016_1233_1246",2016,1233,1246,13,4,888,1947,320,860,633,339,842,539,409,242,132,622,32,971,2029,236,637,777,438,874,490,374,191,192,696,34,0.063352608374534,0.186580954364541
"2016_1233_1268",2016,1233,1268,13,5,888,1947,320,860,633,339,842,539,409,242,132,622,32,848,1747,248,660,622,295,837,450,411,184,172,532,32,0.176749577267254,0.356275053814575
"2016_1233_1274",2016,1233,1274,13,3,888,1947,320,860,633,339,842,539,409,242,132,622,32,837,1756,219,599,702,310,802,410,341,194,116,530,32,0.11472700673419,0.272661443352265
"2016_1233_1276",2016,1233,1276,13,11,888,1947,320,860,633,339,842,539,409,242,132,622,32,871,1874,320,833,533,260,797,494,321,179,69,517,33,0.360490483373995,0.520372486258166
"2016_1233_1277",2016,1233,1277,13,2,888,1947,320,860,633,339,842,539,409,242,132,622,32,979,2024,310,715,608,418,1005,699,401,150,175,649,34,0.125140249980707,0.313382571875654
"2016_1233_1292",2016,1233,1292,13,15,888,1947,320,860,633,339,842,539,409,242,132,622,32,803,1789,248,638,639,318,823,404,370,194,108,634,31,0.552291427964898,0.645893672185896
"2016_1233_1314",2016,1233,1314,13,1,888,1947,320,860,633,339,842,539,409,242,132,622,32,1047,2187,183,583,705,477,916,616,371,234,149,609,34,0.0480320254257788,0.179084225202431
"2016_1233_1320",2016,1233,1320,13,11,888,1947,320,860,633,339,842,539,409,242,132,622,32,771,1697,267,718,557,177,803,391,320,191,87,506,33,0.407266601466853,0.482675299213549
"2016_1233_1323",2016,1233,1323,13,6,888,1947,320,860,633,339,842,539,409,242,132,622,32,869,1844,235,637,612,349,805,431,311,179,125,496,32,0.126477538772562,0.293610353434191
"2016_1233_1328",2016,1233,1328,13,2,888,1947,320,860,633,339,842,539,409,242,132,622,32,884,1928,334,784,647,343,899,465,415,221,168,538,32,0.17926771520779,0.309854248339522
"2016_1233_1332",2016,1233,1332,13,1,888,1947,320,860,633,339,842,539,409,242,132,622,32,901,1943,231,659,782,388,792,450,375,251,192,595,33,0.0709495370779523,0.145550719702739
"2016_1233_1333",2016,1233,1333,13,7,888,1947,320,860,633,339,842,539,409,242,132,622,32,759,1727,205,550,642,317,719,401,346,220,98,607,30,0.336281887570547,0.347206779588847
"2016_1233_1338",2016,1233,1338,13,10,888,1947,320,860,633,339,842,539,409,242,132,622,32,827,1801,195,555,660,392,774,520,362,156,107,542,31,0.392823946634772,0.460480970982302
"2016_1233_1344",2016,1233,1344,13,9,888,1947,320,860,633,339,842,539,409,242,132,622,32,833,1974,234,729,744,385,822,525,380,219,119,558,33,0.460513089862631,0.360599591070625
"2016_1233_1345",2016,1233,1345,13,5,888,1947,320,860,633,339,842,539,409,242,132,622,32,934,1980,259,703,695,395,993,598,406,145,158,584,34,0.192435697587398,0.356369258746709
"2016_1233_1355",2016,1233,1355,13,12,888,1947,320,860,633,339,842,539,409,242,132,622,32,791,1768,235,650,718,346,817,350,364,143,66,619,31,0.424491815178965,0.448328362420965
"2016_1233_1371",2016,1233,1371,13,6,888,1947,320,860,633,339,842,539,409,242,132,622,32,872,1937,202,573,787,425,896,447,457,240,154,616,33,0.215500012988086,0.188671522672005
"2016_1233_1372",2016,1233,1372,13,14,888,1947,320,860,633,339,842,539,409,242,132,622,32,796,1636,223,595,554,309,637,514,352,234,92,586,28,0.527336935697759,0.709117071539868
"2016_1233_1380",2016,1233,1380,13,16,888,1947,320,860,633,339,842,539,409,242,132,622,32,780,1789,182,528,692,315,783,320,351,228,103,612,31,0.541865101071808,0.667342730514513
"2016_1233_1386",2016,1233,1386,13,8,888,1947,320,860,633,339,842,539,409,242,132,622,32,926,2038,238,728,769,345,967,514,344,175,115,545,34,0.278716710909531,0.476658914303804
"2016_1233_1392",2016,1233,1392,13,13,888,1947,320,860,633,339,842,539,409,242,132,622,32,843,1768,194,517,574,355,795,489,350,177,138,487,30,0.422681136127451,0.552690834150986
"2016_1233_1393",2016,1233,1393,13,10,888,1947,320,860,633,339,842,539,409,242,132,622,32,766,1796,280,776,637,378,759,450,388,259,130,530,32,0.366066375172905,0.413210512683775
"2016_1233_1396",2016,1233,1396,13,10,888,1947,320,860,633,339,842,539,409,242,132,622,32,792,1957,251,739,529,358,818,433,293,171,100,516,32,0.417336235383625,0.290677734855684
"2016_1233_1400",2016,1233,1400,13,6,888,1947,320,860,633,339,842,539,409,242,132,622,32,789,1828,223,658,725,352,753,367,332,165,140,664,32,0.203742101782703,0.24641112462292
"2016_1233_1401",2016,1233,1401,13,3,888,1947,320,860,633,339,842,539,409,242,132,622,32,906,2016,261,745,755,436,886,574,401,235,128,615,34,0.144431794377158,0.205159966689513
"2016_1233_1403",2016,1233,1403,13,8,888,1947,320,860,633,339,842,539,409,242,132,622,32,760,1700,178,517,732,320,739,404,371,182,130,573,31,0.372295352367488,0.424846411969281
"2016_1233_1409",2016,1233,1409,13,11,888,1947,320,860,633,339,842,539,409,242,132,622,32,796,1793,216,656,717,313,773,425,335,211,83,549,31,0.447122320890333,0.402314650777396
"2016_1233_1421",2016,1233,1421,13,15,888,1947,320,860,633,339,842,539,409,242,132,622,32,803,1783,173,537,756,358,789,372,408,286,100,548,31,0.496509754683397,0.522650470278721
"2016_1233_1423",2016,1233,1423,13,13,888,1947,320,860,633,339,842,539,409,242,132,622,32,835,1835,209,613,658,355,762,397,343,207,125,716,30,0.354602383825416,0.547004199790144
"2016_1233_1425",2016,1233,1425,13,8,888,1947,320,860,633,339,842,539,409,242,132,622,32,954,2085,260,675,737,396,906,491,403,209,180,576,33,0.271864022476965,0.429479054912038
"2016_1233_1428",2016,1233,1428,13,3,888,1947,320,860,633,339,842,539,409,242,132,622,32,886,1831,248,688,703,314,902,504,401,174,139,517,33,0.154564196032398,0.296422596256745
"2016_1233_1433",2016,1233,1433,13,10,888,1947,320,860,633,339,842,539,409,242,132,622,32,953,2116,247,694,684,425,845,488,389,299,130,665,34,0.185227880809728,0.311600776305388
"2016_1233_1435",2016,1233,1435,13,11,888,1947,320,860,633,339,842,539,409,242,132,622,32,841,1826,270,695,721,304,930,478,374,138,177,612,32,0.472400025067668,0.300727925594016
"2016_1233_1437",2016,1233,1437,13,2,888,1947,320,860,633,339,842,539,409,242,132,622,32,905,1936,291,847,664,315,896,549,378,229,116,596,34,0.113964352095166,0.39229834790295
"2016_1233_1438",2016,1233,1438,13,1,888,1947,320,860,633,339,842,539,409,242,132,622,32,849,1743,198,489,565,296,756,473,310,181,97,540,33,0.0703583241816121,0.424185874988817
"2016_1233_1451",2016,1233,1451,13,15,888,1947,320,860,633,339,842,539,409,242,132,622,32,773,1634,248,688,762,260,882,403,426,145,103,561,31,0.668552441426771,0.648937398580542
"2016_1233_1452",2016,1233,1452,13,3,888,1947,320,860,633,339,842,539,409,242,132,622,32,927,2050,206,627,945,541,791,502,476,338,86,795,34,0.0821844735834044,0.168145303167414
"2016_1233_1453",2016,1233,1453,13,14,888,1947,320,860,633,339,842,539,409,242,132,622,32,957,2154,234,668,910,424,850,458,399,306,152,654,33,0.444174834087544,0.600222837263142
"2016_1233_1455",2016,1233,1455,13,11,888,1947,320,860,633,339,842,539,409,242,132,622,32,777,1795,227,691,679,360,802,444,305,225,111,627,31,0.338603722410595,0.25149377730296
"2016_1233_1458",2016,1233,1458,13,7,888,1947,320,860,633,339,842,539,409,242,132,622,32,751,1748,211,590,694,366,751,371,351,188,102,542,32,0.258827314679322,0.299288764790504
"2016_1233_1462",2016,1233,1462,13,2,888,1947,320,860,633,339,842,539,409,242,132,622,32,876,1938,243,672,832,418,894,524,408,234,98,646,32,0.188025777464602,0.205735274407501
"2016_1233_1463",2016,1233,1463,13,12,888,1947,320,860,633,339,842,539,409,242,132,622,32,707,1513,173,466,636,364,724,407,364,151,122,485,27,0.528869542682268,0.593277793357349
"2016_1234_1235",2016,1234,1235,7,4,855,1898,255,667,634,369,821,496,323,211,150,504,31,998,1990,265,697,507,291,863,529,370,197,135,497,32,0.272516140814758,0.260155190407197
"2016_1234_1242",2016,1234,1242,7,1,855,1898,255,667,634,369,821,496,323,211,150,504,31,929,1901,268,635,742,348,884,510,414,223,132,624,33,0.242705560327439,0.105406748472755
"2016_1234_1246",2016,1234,1246,7,4,855,1898,255,667,634,369,821,496,323,211,150,504,31,971,2029,236,637,777,438,874,490,374,191,192,696,34,0.157490349533144,0.124314383554092
"2016_1234_1268",2016,1234,1268,7,5,855,1898,255,667,634,369,821,496,323,211,150,504,31,848,1747,248,660,622,295,837,450,411,184,172,532,32,0.372394819839414,0.531461228663646
"2016_1234_1274",2016,1234,1274,7,3,855,1898,255,667,634,369,821,496,323,211,150,504,31,837,1756,219,599,702,310,802,410,341,194,116,530,32,0.263710644203844,0.389713845723167
"2016_1234_1276",2016,1234,1276,7,11,855,1898,255,667,634,369,821,496,323,211,150,504,31,871,1874,320,833,533,260,797,494,321,179,69,517,33,0.609053154013357,0.699055112442205
"2016_1234_1277",2016,1234,1277,7,2,855,1898,255,667,634,369,821,496,323,211,150,504,31,979,2024,310,715,608,418,1005,699,401,150,175,649,34,0.283318748896947,0.280322445252638
"2016_1234_1292",2016,1234,1292,7,15,855,1898,255,667,634,369,821,496,323,211,150,504,31,803,1789,248,638,639,318,823,404,370,194,108,634,31,0.773205971157737,0.879992911614546
"2016_1234_1314",2016,1234,1314,7,1,855,1898,255,667,634,369,821,496,323,211,150,504,31,1047,2187,183,583,705,477,916,616,371,234,149,609,34,0.122378841431076,0.0906763861120883
